Thu nhap,Co dinh,Nhu cau,Giao duc,Thanh toan no,Tiet kiem,Ban than,a,b,c,d,e,f
17350000,9920000,0,0,0,1,0,0.59175793,0.38235172,0.00141118,0.00357503,0,0.02090414
11850000,6810000,0,0,0,0,0,0.59468354,0.12556933,0.07409121,0.12827308,0,0.07738284
10650000,4790000,0,0,0,1,0,0.46976526,0.238681,0.08938373,0.01689899,0,0.18527102
19850000,4800000,0,1,0,1,0,0.2618136,0.36870441,0.09424699,0.09251492,0,0.18272008
10850000,7880000,0,0,0,0,0,0.74626728,0.03694866,0.07892693,0.02969981,0,0.10815732
15300000,10960000,0,1,0,0,0,0.73633987,0.03802604,0.02689266,0.07643441,0,0.12230702
11600000,4780000,0,0,0,1,0,0.43206897,0.27221867,0.0444674,0.13947534,0,0.11176962
18900000,12880000,0,0,0,0,0,0.70148148,0.09403897,0.04048105,0.09384039,0,0.07015811
13250000,5110000,0,0,0,1,0,0.40566038,0.25268546,0.0772949,0.10188345,0,0.16247581
15450000,5390000,0,1,0,1,0,0.36886731,0.38494729,0.03193763,0.09281043,0,0.12143734
17100000,7330000,0,0,0,1,0,0.44865497,0.31813422,0.05398017,0.10544462,0,0.07378602
17400000,13520000,0,1,0,0,0,0.79701149,0.04192941,0.03740459,0.04242061,0,0.0812339
12300000,5920000,0,1,0,1,0,0.50130081,0.25082084,0.09776116,0.12912742,0,0.02098977
11850000,7550000,0,1,0,0,0,0.6571308,0.10447363,0.08495162,0.10201378,0,0.05143017
15250000,10250000,0,0,0,1,0,0.69213115,0.139755,0.07897555,0.04209181,0,0.04704649
15700000,7940000,0,1,0,1,0,0.52573248,0.25775204,0.04272822,0.01881406,0,0.1549732
15550000,5970000,0,1,0,1,0,0.40392283,0.22053984,0.09490008,0.12235534,0,0.15828191
11850000,7010000,0,1,0,1,0,0.61156118,0.18065233,0.0045996,0.10695933,0,0.09622756
13500000,5350000,0,1,0,1,0,0.4162963,0.35562237,0.09301051,0.06579449,0,0.06927633
10950000,7640000,0,0,0,1,0,0.71771689,0.16686725,0.0100865,0.09193584,0,0.01339352
12650000,8170000,0,0,0,1,0,0.6658498,0.27814521,0.00283234,0.0458389,0,0.00733375
17200000,11850000,0,1,0,0,0,0.70895349,0.10798253,0.09463618,0.05952591,0,0.02890189
16200000,6330000,0,1,0,1,0,0.41074074,0.39364912,0.08562641,0.01908814,0,0.09089559
19600000,7680000,0,1,0,1,0,0.41183673,0.32500074,0.03708735,0.12878214,0,0.09729304
17900000,11950000,0,0,0,0,0,0.68759777,0.11751485,0.07079199,0.00778581,0,0.11630958
16600000,9150000,0,0,0,0,0,0.57120482,0.12540766,0.09513413,0.0604178,0,0.14783559
19000000,11520000,0,1,0,1,0,0.62631579,0.17604539,0.01519875,0.04937994,0,0.13306013
13800000,5710000,0,0,0,1,0,0.43376812,0.3870434,0.02035474,0.00191226,0,0.15692148
18450000,8160000,0,1,0,1,0,0.46227642,0.36216613,0.09403615,0.0606035,0,0.0209178
16250000,10710000,0,1,0,1,0,0.67907692,0.11183752,0.00803048,0.06582234,0,0.13523274
13650000,5430000,0,1,0,1,0,0.4178022,0.3155623,0.08177296,0.12574738,0,0.05911516
18500000,4300000,0,1,0,1,0,0.25243243,0.38629531,0.04571655,0.12169104,0,0.19386467
17400000,11470000,0,1,0,0,0,0.6791954,0.11955864,0.05136218,0.00979051,0,0.14009327
16150000,10560000,0,1,0,1,0,0.67386997,0.16731917,0.01460797,0.02741629,0,0.1167866
14300000,5690000,0,0,0,1,0,0.4179021,0.29640993,0.02578224,0.06604706,0,0.19385867
19200000,11300000,0,0,0,1,0,0.60854167,0.1197639,0.07801892,0.11847772,0,0.07519779
15750000,9620000,0,0,0,1,0,0.63079365,0.24270992,0.04624988,0.06654241,0,0.01370414
19550000,12330000,0,1,0,0,0,0.65069054,0.06925462,0.00953339,0.07343811,0,0.19708334
13400000,5150000,0,1,0,1,0,0.40432836,0.34393168,0.03701759,0.03203742,0,0.18268495
15350000,12400000,0,0,0,0,0,0.82781759,0.03528341,0.09314529,0.02390759,0,0.01984612
19850000,12970000,0,1,0,1,0,0.6734005,0.19199756,0.06211492,0.06110163,0,0.01138539
17900000,6710000,0,0,0,1,0,0.39486034,0.33827742,0.0982514,0.11963566,0,0.04897518
19100000,11830000,0,1,0,1,0,0.63937173,0.14548873,0.02014956,0.07812274,0,0.11686724
14600000,7390000,0,0,0,1,0,0.52616438,0.32159898,0.01622571,0.10301021,0,0.03300072
15600000,8440000,0,0,0,1,0,0.56102564,0.2144901,0.03712618,0.12198744,0,0.06537064
14450000,10270000,0,1,0,0,0,0.73072664,0.06967673,0.0417705,0.03424799,0,0.12357814
19850000,14760000,0,0,0,0,0,0.76357683,0.00305633,0.00958646,0.09159568,0,0.1321847
17000000,9280000,0,1,0,0,0,0.56588235,0.14394197,0.01581308,0.11098632,0,0.16337628
13800000,8380000,0,1,0,1,0,0.62724638,0.17206253,0.02612706,0.14403335,0,0.03053068
18500000,5850000,0,0,0,1,0,0.33621622,0.38663692,0.06154467,0.14093352,0,0.07466867
16700000,8870000,0,1,0,1,0,0.55113772,0.22739225,0.00556694,0.06134867,0,0.15455442
16400000,6390000,0,0,0,1,0,0.40963415,0.39798452,0.06125796,0.00443939,0,0.12668398
15100000,7380000,0,1,0,1,0,0.50874172,0.3068464,0.01143797,0.13753601,0,0.0354379
16950000,12290000,0,0,0,0,0,0.74507375,0.11239829,0.00795692,0.03533065,0,0.09924039
17750000,8160000,0,1,0,1,0,0.47971831,0.36355568,0.03316585,0.1151346,0,0.00842556
14500000,12810000,0,1,0,0,0,0.90344828,0.00362721,0.01184638,0.00774584,0,0.07333229
12900000,8230000,0,1,0,1,0,0.6579845,0.1733355,0.08020464,0.03828705,0,0.05018831
14050000,9990000,0,0,0,1,0,0.73103203,0.1382728,0.04295598,0.04313153,0,0.04460766
17350000,10440000,0,1,0,0,0,0.62172911,0.01153607,0.08772365,0.12161788,0,0.15739329
15750000,11140000,0,1,0,0,0,0.72730159,0.0812271,0.01181753,0.08331484,0,0.09633894
12700000,7350000,0,1,0,0,0,0.59874016,0.05412876,0.05883668,0.12391473,0,0.16437967
15400000,11350000,0,1,0,0,0,0.75701299,0.14965114,0.02520126,0.04175847,0,0.02637614
15600000,8850000,0,0,0,1,0,0.58730769,0.17400092,0.05094215,0.08654384,0,0.1012054
15200000,8110000,0,0,0,1,0,0.55355263,0.12464685,0.0539622,0.1028295,0,0.16500882
11250000,5740000,0,0,0,1,0,0.53022222,0.30379187,0.09411931,0.00952037,0,0.06234623
16300000,8620000,0,1,0,1,0,0.54883436,0.22824116,0.07219123,0.05831782,0,0.09241543
15800000,10750000,0,0,0,1,0,0.70037975,0.25202096,0.02662798,0.01890048,0,0.00207083
17500000,14040000,0,0,0,0,0,0.82228571,0.05857393,0.00118963,0.03875197,0,0.07919876
18950000,12100000,0,0,0,1,0,0.65852243,0.19369998,0.03217791,0.00618318,0,0.1094165
13500000,8470000,0,1,0,0,0,0.64740741,0.13464188,0.00147676,0.14230788,0,0.07416607
16350000,9700000,0,1,0,0,0,0.61327217,0.12658318,0.04347571,0.1315764,0,0.08509254
19200000,7140000,0,1,0,1,0,0.391875,0.28435958,0.11065574,0.01861809,0,0.19449159
18800000,12260000,0,0,0,1,0,0.67212766,0.20905422,0.06794982,0.02355311,0,0.02731519
17400000,9780000,0,1,0,0,0,0.58206897,0.10962374,0.09838088,0.02674249,0,0.18318392
15550000,6500000,0,1,0,1,0,0.43800643,0.38678045,0.12374678,0.04506529,0,0.00640105
19650000,8890000,0,0,0,1,0,0.4724173,0.33083873,0.10853236,0.04054261,0,0.047669
18400000,12100000,0,1,0,1,0,0.6776087,0.17258113,0.10594475,0.02202,0,0.02184542
18600000,10960000,0,0,0,1,0,0.60924731,0.15195027,0.03457957,0.05435632,0,0.14986653
19650000,13040000,0,1,0,1,0,0.68361323,0.12996975,0.05458506,0.01692052,0,0.11491144
13550000,9440000,0,1,0,0,0,0.71667897,0.07696282,0.0754531,0.06456358,0,0.06634153
18650000,14590000,0,1,0,0,0,0.80230563,0.01287802,0.1277247,0.02955638,0,0.02753527
18400000,8290000,0,1,0,1,0,0.47054348,0.27208029,0.13291745,0.02206072,0,0.10239806
13300000,8960000,0,1,0,0,0,0.69368421,0.06906092,0.10666297,0.05999781,0,0.07059409
18950000,10380000,0,1,0,0,0,0.56775726,0.13845888,0.13655918,0.06791271,0,0.08931197
17050000,10580000,0,1,0,1,0,0.64052786,0.18599363,0.1338531,0.0310435,0,0.00858191
15200000,5990000,0,1,0,1,0,0.41407895,0.16510529,0.14651267,0.09376513,0,0.18053796
16900000,7310000,0,1,0,1,0,0.45254438,0.28305112,0.14189725,0.04098412,0,0.08152313
14350000,6660000,0,1,0,1,0,0.4841115,0.28402226,0.06885214,0.03766082,0,0.12535328
12450000,6750000,0,1,0,1,0,0.56216867,0.33535834,0.0461567,0.04907844,0,0.00723785
11350000,7520000,0,1,0,0,0,0.68255507,0.05312536,0.04156461,0.09229528,0,0.13045968
13350000,4960000,0,1,0,1,0,0.39153558,0.35784505,0.11291378,0.07248939,0,0.0652162
19250000,5570000,0,1,0,1,0,0.30935065,0.3124106,0.14400629,0.07380436,0,0.1604281
14650000,5330000,0,1,0,1,0,0.38382253,0.36252989,0.14921681,0.08664666,0,0.01778411
12050000,6380000,0,0,0,1,0,0.54946058,0.27493258,0.03427792,0.04605362,0,0.0952753
10200000,5240000,0,0,0,1,0,0.53372549,0.1644949,0.06879883,0.04568636,0,0.18729442
17100000,14990000,0,0,0,0,0,0.89660819,0.02342093,0.00697622,0.0645221,0,0.00847256
15550000,9170000,0,1,0,1,0,0.60971061,0.26953554,0.02811851,0.0667144,0,0.02592094
14000000,6460000,0,1,0,1,0,0.48142857,0.35086624,0.00546213,0.01739714,0,0.14484592
14400000,8500000,0,1,0,1,0,0.61027778,0.10186089,0.06619946,0.02970908,0,0.19195279
15500000,10410000,0,0,0,0,0,0.6916129,0.1089866,0.08657352,0.00761214,0,0.10521484
17250000,9400000,0,1,0,1,0,0.56492754,0.14526801,0.1148701,0.03395637,0,0.14097798
13050000,8600000,0,0,0,0,0,0.67900383,0.12202947,0.08951267,0.0327126,0,0.07674143
16350000,8990000,0,1,0,1,0,0.56984709,0.1367938,0.09031837,0.06214498,0,0.14089576
16700000,8280000,0,1,0,1,0,0.51580838,0.23191233,0.09084237,0.08876711,0,0.07266981
19050000,10160000,0,1,0,1,0,0.55333333,0.2273379,0.102776,0.02408005,0,0.09247272
11200000,8990000,0,0,0,0,0,0.82267857,0.01408266,0.023457,0.06031214,0,0.07946963
18050000,8950000,0,1,0,1,0,0.51584488,0.18712112,0.08673492,0.06142949,0,0.14886959
18750000,9600000,0,1,0,1,0,0.532,0.37560309,0.05418777,0.03467231,0,0.00353683
13050000,6590000,0,1,0,1,0,0.52498084,0.11526983,0.10491289,0.09238277,0,0.16245367
17200000,9670000,0,1,0,1,0,0.5822093,0.24337593,0.10843452,0.04721981,0,0.01876044
10450000,4920000,0,1,0,1,0,0.4908134,0.22709098,0.11188737,0.09486617,0,0.07534208
19600000,10580000,0,1,0,1,0,0.55979592,0.30756721,0.08523895,0.03130203,0,0.01609589
11550000,6040000,0,1,0,1,0,0.54294372,0.33248093,0.03817943,0.0763718,0,0.01002412
14800000,11410000,0,0,0,0,0,0.79094595,0.02974718,0.01609355,0.0582613,0,0.10495202
10450000,8120000,0,0,0,1,0,0.79703349,0.10878786,0.03232486,0.04110934,0,0.02074445
17750000,9310000,0,1,0,0,0,0.54450704,0.05015243,0.11810885,0.0962138,0,0.19101788
13150000,7590000,0,1,0,1,0,0.59718631,0.13953614,0.05129804,0.03057139,0,0.18140812
11450000,5300000,0,0,0,1,0,0.4828821,0.20440888,0.07198159,0.07533995,0,0.16538748
11500000,5260000,0,1,0,1,0,0.4773913,0.25755354,0.10682748,0.08688941,0,0.07133827
15600000,6910000,0,1,0,1,0,0.46294872,0.39143215,0.0083166,0.08742168,0,0.04988085
15050000,10560000,0,1,0,0,0,0.72166113,0.01050225,0.12467006,0.01331111,0,0.12985545
19900000,3950000,0,0,0,1,0,0.21849246,0.36705318,0.13814017,0.08751103,0,0.18880316
16100000,11010000,0,1,0,0,0,0.70385093,0.0298666,0.11839098,0.06632769,0,0.0815638
10400000,6580000,0,0,0,1,0,0.65269231,0.11600298,0.04769281,0.08582117,0,0.09779073
11200000,7830000,0,1,0,0,0,0.71910714,0.12619766,0.04694915,0.0967848,0,0.01096125
17000000,2950000,0,0,0,1,0,0.19352941,0.37589865,0.14419707,0.08970764,0,0.19666723
19850000,13010000,0,0,0,0,0,0.67541562,0.11167944,0.0575561,0.05227142,0,0.10307742
11200000,6750000,0,0,0,0,0,0.62267857,0.05160615,0.12670361,0.00530371,0,0.19370796
15550000,5740000,0,0,0,1,0,0.38913183,0.33104149,0.09880541,0.09194446,0,0.08907681
19000000,13070000,0,1,0,1,0,0.70789474,0.11415458,0.00477463,0.01376463,0,0.15941142
14450000,8020000,0,1,0,1,0,0.5750173,0.11195108,0.13499603,0.0358864,0,0.14214919
19250000,6430000,0,1,0,1,0,0.35402597,0.26817452,0.13024127,0.0506823,0,0.19687594
16100000,7200000,0,0,0,1,0,0.46720497,0.26294688,0.11790797,0.06672866,0,0.08521152
17750000,13170000,0,0,0,0,0,0.76197183,0.08313013,0.01039889,0.0200921,0,0.12440705
11250000,8090000,0,1,0,1,0,0.73911111,0.12366811,0.05108006,0.0605616,0,0.02557912
12450000,4450000,0,1,0,1,0,0.37742972,0.34595099,0.12760473,0.08027345,0,0.06874111
18750000,9640000,0,1,0,1,0,0.53413333,0.29567324,0.00605038,0.08889013,0,0.07525292
17200000,5430000,0,1,0,1,0,0.33569767,0.37713029,0.14555704,0.00802586,0,0.13358914
13500000,7650000,0,1,0,0,0,0.58666667,0.1269405,0.09079923,0.04239213,0,0.15320147
17450000,7740000,0,0,0,1,0,0.46355301,0.33647505,0.11111184,0.02149185,0,0.06736825
15250000,8760000,0,1,0,0,0,0.59442623,0.11385779,0.0737446,0.08918497,0,0.12878641
15500000,8940000,0,1,0,1,0,0.59677419,0.12565786,0.10017357,0.06019738,0,0.117197
10350000,4620000,0,0,0,1,0,0.46637681,0.27535939,0.14131439,0.04685867,0,0.07009074
12550000,7170000,0,1,0,0,0,0.59131474,0.13523196,0.07885534,0.07076316,0,0.1238348
18350000,8330000,0,1,0,1,0,0.47395095,0.26018231,0.13805795,0.05527321,0,0.07253558
11100000,5750000,0,1,0,1,0,0.53801802,0.27467175,0.12753413,0.02007242,0,0.03970368
15200000,5680000,0,1,0,1,0,0.39368421,0.29174567,0.07905425,0.04429106,0,0.19122481
15100000,5950000,0,1,0,1,0,0.41403974,0.32316926,0.07632924,0.03365484,0,0.15280692
19250000,13820000,0,0,0,0,0,0.73792208,0.10779044,0.0484167,0.03143436,0,0.07443642
14600000,7710000,0,0,0,1,0,0.54808219,0.20212016,0.102376,0.05860215,0,0.0888195
12050000,5630000,0,1,0,1,0,0.48721992,0.3198192,0.14974923,0.01246095,0,0.0307507
18800000,7710000,0,0,0,1,0,0.43010638,0.3742089,0.07221891,0.05248988,0,0.07097593
13400000,10850000,0,1,0,0,0,0.82970149,0.03024219,0.0062295,0.09199137,0,0.04183545
12850000,8430000,0,0,0,1,0,0.67603113,0.14996999,0.02021761,0.00075841,0,0.15302286
19100000,8610000,0,0,0,1,0,0.47078534,0.30329077,0.03523622,0.06589368,0,0.12479399
11600000,4400000,0,0,0,1,0,0.39931034,0.30263536,0.1130778,0.04064643,0,0.14433007
14100000,8570000,0,1,0,0,0,0.62780142,0.06352395,0.10335258,0.09635452,0,0.10896753
12150000,8620000,0,0,0,0,0,0.72946502,0.06752648,0.13050572,0.03097137,0,0.04153141
13750000,11470000,0,1,0,0,0,0.85418182,0.00992048,0.0031499,0.09702867,0,0.03571913
15150000,10630000,0,1,0,0,0,0.72165017,0.09021871,0.00056093,0.05649809,0,0.1310721
16050000,7360000,0,1,0,1,0,0.47856698,0.38211998,0.04603597,0.04616382,0,0.04711325
17900000,10690000,0,0,0,1,0,0.6172067,0.19892985,0.10001895,0.06286805,0,0.02097645
10950000,6480000,0,0,0,0,0,0.61178082,0.08889804,0.05338945,0.06359535,0,0.18233634
10100000,3920000,0,0,0,1,0,0.40811881,0.29937504,0.1265252,0.04213086,0,0.12385009
17400000,12800000,0,1,0,1,0,0.75563218,0.12328831,0.11208545,0.00577899,0,0.00321507
19750000,13610000,0,1,0,0,0,0.70911392,0.0921973,0.03892799,0.01085681,0,0.14890398
13600000,7490000,0,1,0,1,0,0.57073529,0.15868289,0.01442868,0.08291088,0,0.17324226
18950000,8870000,0,1,0,1,0,0.48807388,0.2543689,0.10669355,0.06912615,0,0.08173752
20000000,11160000,0,1,0,1,0,0.578,0.31045046,0.07725243,0.00320695,0,0.03109016
13600000,9890000,0,1,0,1,0,0.74720588,0.10044838,0.09732533,0.03078787,0,0.02423254
19450000,7690000,0,1,0,1,0,0.41537275,0.25310593,0.13341921,0.00027847,0,0.19782364
17150000,11920000,0,1,0,0,0,0.71504373,0.03478752,0.14716629,0.0744088,0,0.02859366
15450000,11320000,0,1,0,0,0,0.75268608,0.10754416,0.01518728,0.07088068,0,0.0537018
19850000,12600000,0,0,0,1,0,0.65476071,0.12851428,0.10021252,0.03180084,0,0.08471165
19700000,13100000,0,0,0,1,0,0.68497462,0.11259782,0.04199208,0.06996839,0,0.09046709
10150000,5920000,0,1,0,1,0,0.60325123,0.26330447,0.06688248,0.03171534,0,0.03484648
20000000,12260000,0,1,0,1,0,0.633,0.13518511,0.06413086,0.03976651,0,0.12791752
17800000,11510000,0,1,0,1,0,0.66662921,0.1256625,0.09386223,0.05913087,0,0.05471519
12500000,6080000,0,1,0,1,0,0.5064,0.36950919,0.04119553,0.06340452,0,0.01949076
11500000,9340000,0,1,0,1,0,0.83217391,0.10247213,0.02305113,0.03523809,0,0.00706474
11750000,7630000,0,0,0,1,0,0.6693617,0.15549796,0.08497322,0.08565358,0,0.00451354
14500000,8370000,0,0,0,0,0,0.59724138,0.13043019,0.04216686,0.07124419,0,0.15891738
16200000,8140000,0,0,0,1,0,0.52246914,0.36286741,0.04594098,0.05907865,0,0.00964382
15550000,8470000,0,1,0,1,0,0.56469453,0.13348115,0.1296573,0.09458543,0,0.07758159
13450000,5410000,0,0,0,1,0,0.42223048,0.30034127,0.05134344,0.04215546,0,0.18392935
14200000,5770000,0,1,0,1,0,0.42633803,0.34145503,0.07425343,0.05641186,0,0.10154165
11050000,6680000,0,1,0,1,0,0.62452489,0.19780328,0.08713194,0.0703121,0,0.02022779
19400000,13370000,0,1,0,0,0,0.70917526,0.09485952,0.11529108,0.0800999,0,0.00057424
19650000,9710000,0,1,0,0,0,0.51414758,0.14530361,0.11721609,0.07523393,0,0.14809879
15950000,4930000,0,1,0,1,0,0.32909091,0.39301985,0.0941553,0.08567699,0,0.09805695
16050000,8590000,0,1,0,1,0,0.55520249,0.27896236,0.10894068,0.0072159,0,0.04967857
18150000,14950000,0,1,0,0,0,0.84369146,0.03442203,0.00581249,0.09757067,0,0.01850335
17350000,11600000,0,0,0,1,0,0.6885879,0.19747597,0.03020617,0.07429542,0,0.00943454
11900000,6010000,0,1,0,1,0,0.52504202,0.11707785,0.10417199,0.0723214,0,0.18138674
18650000,11250000,0,0,0,1,0,0.62321716,0.12368498,0.13109939,0.07502381,0,0.04697466
13600000,8770000,0,1,0,0,0,0.66485294,0.11634669,0.00744649,0.0914457,0,0.11990818
10750000,7720000,0,1,0,0,0,0.73813953,0.0689911,0.02121583,0.09245514,0,0.0791984
14900000,8050000,0,0,0,1,0,0.56026846,0.22529142,0.09633635,0.05060836,0,0.06749541
16450000,5490000,0,1,0,1,0,0.3537386,0.38589237,0.06376315,0.06787527,0,0.12873061
10850000,6620000,0,1,0,0,0,0.63013825,0.13603921,0.12259758,0.08046543,0,0.03075953
18300000,13140000,0,0,0,1,0,0.73803279,0.10826043,0.00879815,0.04208833,0,0.1028203
19450000,9230000,0,1,0,1,0,0.49455013,0.17047966,0.13859276,0.01717003,0,0.17920742
17050000,8220000,0,1,0,1,0,0.50211144,0.36592586,0.10694587,0.00356646,0,0.02145037
14950000,10510000,0,1,0,0,0,0.72301003,0.02868379,0.09245609,0.06817845,0,0.08767164
13700000,8260000,0,1,0,1,0,0.62291971,0.20976975,0.14000992,0.02533768,0,0.00196294
19150000,8910000,0,1,0,1,0,0.48527415,0.23029397,0.08826309,0.01809212,0,0.17807667
18650000,13970000,0,0,0,0,0,0.76906166,0.01372426,0.10342231,0.02356804,0,0.09022373
17300000,10810000,0,1,0,1,0,0.64485549,0.18061917,0.13263025,0.03046989,0,0.0114252
16900000,8040000,0,0,0,1,0,0.49573964,0.1075322,0.10314357,0.09754308,0,0.19604151
19950000,10110000,0,1,0,1,0,0.52676692,0.12633537,0.09395878,0.07112197,0,0.18181696
18800000,14080000,0,1,0,1,0,0.76893617,0.15451037,0.01379734,0.01677748,0,0.04597864
16300000,13120000,0,1,0,0,0,0.82490798,0.03425093,0.07088422,0.05673502,0,0.01322185
18450000,10530000,0,1,0,0,0,0.59073171,0.10911681,0.14806168,0.00627798,0,0.14581182
10600000,5790000,0,1,0,1,0,0.56622642,0.21882355,0.1317863,0.00839754,0,0.07476619
19800000,12570000,0,0,0,1,0,0.65484848,0.13162915,0.06344385,0.05183476,0,0.09824376
18000000,11930000,0,0,0,1,0,0.68277778,0.17113608,0.00317324,0.0924433,0,0.0504696
10100000,6290000,0,0,0,0,0,0.64277228,0.13997652,0.12858843,0.00670677,0,0.081956
15700000,12290000,0,1,0,0,0,0.80280255,0.07844474,0.00989738,0.0093214,0,0.09953393
13950000,5100000,0,0,0,1,0,0.3855914,0.38683158,0.03343117,0.09681737,0,0.09732848
16350000,5640000,0,1,0,1,0,0.36495413,0.3259847,0.06106243,0.09426322,0,0.15373552
17650000,8970000,0,1,0,1,0,0.5282153,0.32760569,0.02585347,0.05087794,0,0.0674476
19200000,8740000,0,1,0,1,0,0.47520833,0.36501483,0.01347659,0.00141272,0,0.14488753
19400000,10970000,0,1,0,1,0,0.58546392,0.16152344,0.11158337,0.05849036,0,0.08293891
12550000,8660000,0,1,0,1,0,0.71003984,0.16446286,0.03967925,0.08201491,0,0.00380314
12450000,4840000,0,1,0,1,0,0.40875502,0.26803897,0.08867406,0.09699579,0,0.13753616
16800000,10010000,0,1,0,0,0,0.61583333,0.13221936,0.04751062,0.07537361,0,0.12906308
10950000,4640000,0,0,0,1,0,0.44374429,0.3092985,0.13560595,0.05612086,0,0.0552304
15750000,10290000,0,1,0,0,0,0.67333333,0.12769726,0.06897139,0.06697731,0,0.06302071
18450000,11840000,0,1,0,1,0,0.66173442,0.20699503,0.03221134,0.05538828,0,0.04367093
19700000,3350000,0,1,0,1,1,0.19005076,0.26016724,0.14796573,0.21669612,0,0.18512015
12300000,7410000,0,1,0,0,0,0.62243902,0.02741456,0.08504259,0.14253084,0,0.12257299
16900000,2500000,0,1,0,1,1,0.16792899,0.21370456,0.20897681,0.39966277,0,0.00972687
12050000,6200000,0,1,0,1,1,0.53452282,0.17206898,0.12815153,0.15487577,0,0.0103809
17500000,4440000,0,1,0,0,1,0.27371429,0.0534637,0.25815533,0.35143826,0,0.06322842
15350000,3540000,0,1,0,1,0,0.25061889,0.35744429,0.1137159,0.10536676,0,0.17285416
19550000,6250000,0,0,0,1,0,0.33969309,0.30034277,0.14276097,0.10129909,0,0.11590408
18950000,3200000,0,1,0,1,1,0.18886544,0.29004938,0.13656555,0.31553828,0,0.06898135
17350000,5260000,0,1,0,0,1,0.32317003,0.06799025,0.28172531,0.25471236,0,0.07240205
14350000,4350000,0,1,0,1,1,0.32313589,0.16292045,0.37560725,0.11366663,0,0.02466978
15200000,4720000,0,0,0,0,1,0.33052632,0.06175055,0.30926482,0.18206275,0,0.11639556
19900000,5390000,0,0,0,1,1,0.29085427,0.28825888,0.14320139,0.24441452,0,0.03327094
19850000,6880000,0,1,0,1,0,0.3665995,0.36179746,0.11272689,0.13730266,0,0.02157349
17500000,8680000,0,1,0,1,0,0.516,0.14158276,0.12920437,0.11628464,0,0.09692823
16100000,5970000,0,0,0,0,1,0.39080745,0.1191686,0.15514307,0.26409673,0,0.07078415
13250000,6220000,0,1,0,0,1,0.48943396,0.13734016,0.19529408,0.15059695,0,0.02733485
19000000,10450000,0,0,0,0,1,0.57,0.07527242,0.10613569,0.13456929,0,0.1140226
15850000,6740000,0,0,0,0,1,0.44523659,0.05433048,0.11244686,0.36009216,0,0.02789391
13200000,3920000,0,1,0,1,1,0.3169697,0.11630801,0.14230714,0.25565194,0,0.16876321
11500000,3820000,0,1,0,0,1,0.35217391,0.02356251,0.33216752,0.2074335,0,0.08466256
16850000,8080000,0,1,0,0,1,0.49952522,0.03132045,0.11241303,0.16981853,0,0.18692277
18600000,3290000,0,0,0,0,1,0.19688172,0.13743224,0.22707859,0.38357899,0,0.05502846
16100000,7880000,0,1,0,1,0,0.50944099,0.10147077,0.13536637,0.1131856,0,0.14053627
18350000,4750000,0,0,0,0,1,0.27885559,0.04575843,0.20411655,0.33551155,0,0.13575788
17350000,7360000,0,1,0,1,0,0.44420749,0.21667612,0.12771148,0.09872272,0,0.11268219
13300000,2790000,0,0,0,0,1,0.22977444,0.09593562,0.31838878,0.30957276,0,0.0463284
19750000,8490000,0,0,0,0,1,0.44987342,0.07642965,0.11378356,0.2695724,0,0.09034097
19750000,7880000,0,1,0,1,1,0.41898734,0.21691704,0.15618416,0.19315277,0,0.01475869
17400000,3780000,0,0,0,1,1,0.23724138,0.35392833,0.11812645,0.25793955,0,0.03276429
16950000,5950000,0,0,0,1,1,0.37103245,0.13705643,0.22597921,0.16247314,0,0.10345877
17000000,2940000,0,0,0,1,1,0.19294118,0.1964723,0.15572109,0.3966656,0,0.05819983
